年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,6,1,小型汽车,黑龙,728
2021,6,1,重型栏板货车,黑龙,555
2021,6,2,其它,黑龙,105
2021,6,2,大型汽车,黑龙,169
2021,6,2,小型普通客车,黑龙,5967
2021,6,2,小型汽车,黑龙,845
2021,6,2,普通二轮摩托车,黑龙,1
2021,6,2,重型栏板货车,黑龙,569
2021,6,3,其它,黑龙,83
2021,6,3,大型汽车,黑龙,171
2021,6,3,小型普通客车,黑龙,5596
2021,6,3,小型汽车,黑龙,749
2021,6,3,重型栏板货车,黑龙,534
2021,6,4,其它,黑龙,111
2021,6,4,大型汽车,黑龙,166
2021,6,4,小型普通客车,黑龙,5677
2021,6,4,小型汽车,黑龙,742
2021,6,4,微型栏板货车,黑龙,1
2021,6,4,普通二轮摩托车,黑龙,4
2021,6,4,重型栏板货车,黑龙,577
2021,6,5,其它,黑龙,104
2021,6,5,大型汽车,黑龙,140
2021,6,5,小型普通客车,黑龙,4546
2021,6,5,小型汽车,黑龙,618
2021,6,5,普通二轮摩托车,黑龙,4
2021,6,5,重型栏板货车,黑龙,432
2021,6,6,其它,黑龙,88
2021,6,6,大型汽车,黑龙,129
2021,6,6,小型普通客车,黑龙,4256
2021,6,6,小型汽车,黑龙,457
2021,6,6,普通二轮摩托车,黑龙,1
2021,6,6,重型栏板货车,黑龙,391
2021,6,7,其它,黑龙,96
2021,6,7,大型汽车,黑龙,180
2021,6,7,小型普通客车,黑龙,5503
2021,6,7,小型汽车,黑龙,726
2021,6,7,普通二轮摩托车,黑龙,1
2021,6,7,重型栏板货车,黑龙,460
2021,6,8,其它,黑龙,94
2021,6,8,大型汽车,黑龙,159
2021,6,8,小型普通客车,黑龙,5688
2021,6,8,小型汽车,黑龙,758
2021,6,8,普通二轮摩托车,黑龙,1
2021,6,8,重型栏板货车,黑龙,558
2021,6,9,其它,黑龙,65
2021,6,9,大型汽车,黑龙,188
2021,6,9,小型普通客车,黑龙,5359
2021,6,9,小型汽车,黑龙,702
2021,6,9,普通二轮摩托车,黑龙,3
2021,6,9,重型栏板货车,黑龙,616
2021,6,10,其它,黑龙,65
2021,6,10,大型汽车,黑龙,201
2021,6,10,小型普通客车,黑龙,6427
2021,6,10,小型汽车,黑龙,724
2021,6,10,普通二轮摩托车,黑龙,1
2021,6,10,重型栏板货车,黑龙,540
2021,6,11,其它,黑龙,98
2021,6,11,大型汽车,黑龙,136
2021,6,11,小型普通客车,黑龙,5656
2021,6,11,小型汽车,黑龙,761
2021,6,11,普通二轮摩托车,黑龙,3
2021,6,11,重型栏板货车,黑龙,537
2021,6,12,其它,黑龙,68
2021,6,12,大型汽车,黑龙,178
2021,6,12,小型普通客车,黑龙,4772
2021,6,12,小型汽车,黑龙,525
2021,6,12,普通二轮摩托车,黑龙,2
2021,6,12,重型栏板货车,黑龙,451
2021,6,13,其它,黑龙,69
2021,6,13,大型汽车,黑龙,130
2021,6,13,小型普通客车,黑龙,4360
2021,6,13,小型汽车,黑龙,532
2021,6,13,重型栏板货车,黑龙,441
2021,6,14,其它,黑龙,56
2021,6,14,大型汽车,黑龙,121
2021,6,14,小型普通客车,黑龙,4185
2021,6,14,小型汽车,黑龙,472
2021,6,14,重型栏板货车,黑龙,338
2021,6,15,其它,黑龙,88
2021,6,15,大型汽车,黑龙,156
2021,6,15,小型普通客车,黑龙,5891
2021,6,15,小型汽车,黑龙,734
2021,6,15,普通二轮摩托车,黑龙,1
2021,6,15,重型栏板货车,黑龙,453
2021,6,16,其它,黑龙,78
2021,6,16,大型汽车,黑龙,151
2021,6,16,小型普通客车,黑龙,5485
2021,6,16,小型汽车,黑龙,695
2021,6,16,重型栏板货车,黑龙,544
2021,6,17,其它,黑龙,69
2021,6,17,大型汽车,黑龙,134
2021,6,17,小型普通客车,黑龙,6081
2021,6,17,小型汽车,黑龙,663
2021,6,17,普通二轮摩托车,黑龙,1
2021,6,17,重型栏板货车,黑龙,471
2021,6,18,其它,黑龙,89
2021,6,18,大型汽车,黑龙,160
2021,6,18,小型普通客车,黑龙,5661
2021,6,18,小型汽车,黑龙,778
2021,6,18,普通二轮摩托车,黑龙,4
2021,6,18,重型栏板货车,黑龙,533
2021,6,19,其它,黑龙,92
2021,6,19,大型汽车,黑龙,132
2021,6,19,小型普通客车,黑龙,4712
2021,6,19,小型汽车,黑龙,608
2021,6,19,普通二轮摩托车,黑龙,1
2021,6,19,重型栏板货车,黑龙,487
2021,6,20,其它,黑龙,90
2021,6,20,大型汽车,黑龙,117
2021,6,20,小型普通客车,黑龙,4078
2021,6,20,小型汽车,黑龙,550
2021,6,20,重型栏板货车,黑龙,448
2021,6,21,其它,黑龙,79
2021,6,21,大型汽车,黑龙,118
2021,6,21,小型普通客车,黑龙,5195
