年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,16,大型汽车,东外,992
2021,4,16,小型普通客车,东外,6357
2021,4,16,小型汽车,东外,1138
2021,4,16,重型栏板货车,东外,1557
2021,4,17,其它,东外,59
2021,4,17,大型汽车,东外,975
2021,4,17,小型普通客车,东外,6125
2021,4,17,小型汽车,东外,1095
2021,4,17,重型栏板货车,东外,1552
2021,4,18,其它,东外,57
2021,4,18,大型汽车,东外,927
2021,4,18,小型普通客车,东外,6732
2021,4,18,小型汽车,东外,713
2021,4,18,微型栏板货车,东外,1
2021,4,18,普通二轮摩托车,东外,1
2021,4,18,重型栏板货车,东外,1513
2021,4,19,其它,东外,58
2021,4,19,大型汽车,东外,933
2021,4,19,小型普通客车,东外,6826
2021,4,19,小型汽车,东外,804
2021,4,19,重型栏板货车,东外,1498
2021,4,20,其它,东外,74
2021,4,20,大型汽车,东外,857
2021,4,20,小型普通客车,东外,7093
2021,4,20,小型汽车,东外,942
2021,4,20,普通二轮摩托车,东外,1
2021,4,20,重型栏板货车,东外,1625
2021,4,21,其它,东外,76
2021,4,21,大型汽车,东外,936
2021,4,21,小型普通客车,东外,7103
2021,4,21,小型汽车,东外,862
2021,4,21,微型栏板货车,东外,1
2021,4,21,普通二轮摩托车,东外,4
2021,4,21,重型栏板货车,东外,1568
2021,4,22,其它,东外,78
2021,4,22,大型汽车,东外,957
2021,4,22,小型普通客车,东外,6229
2021,4,22,小型汽车,东外,769
2021,4,22,微型栏板货车,东外,1
2021,4,22,重型栏板货车,东外,1525
2021,4,23,其它,东外,71
2021,4,23,大型汽车,东外,959
2021,4,23,小型普通客车,东外,6880
2021,4,23,小型汽车,东外,1020
2021,4,23,重型栏板货车,东外,1686
2021,4,24,其它,东外,58
2021,4,24,大型汽车,东外,848
2021,4,24,小型普通客车,东外,6190
2021,4,24,小型汽车,东外,886
2021,4,24,普通二轮摩托车,东外,1
2021,4,24,重型栏板货车,东外,1587
2021,4,25,其它,东外,62
2021,4,25,大型汽车,东外,931
2021,4,25,小型普通客车,东外,6432
2021,4,25,小型汽车,东外,1075
2021,4,25,普通二轮摩托车,东外,2
2021,4,25,重型栏板货车,东外,1558
2021,4,26,其它,东外,72
2021,4,26,大型汽车,东外,927
2021,4,26,小型普通客车,东外,5326
2021,4,26,小型汽车,东外,1018
2021,4,26,普通二轮摩托车,东外,1
2021,4,26,重型栏板货车,东外,1487
2021,4,27,其它,东外,63
2021,4,27,大型汽车,东外,968
2021,4,27,小型普通客车,东外,7515
2021,4,27,小型汽车,东外,954
2021,4,27,重型栏板货车,东外,1570
2021,4,28,其它,东外,52
