年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,17,其它,东昌,49
2021,4,17,大型汽车,东昌,2195
2021,4,17,小型普通客车,东昌,123385
2021,4,17,小型汽车,东昌,11601
2021,4,17,微型栏板货车,东昌,5
2021,4,17,普通二轮摩托车,东昌,5
2021,4,17,重型栏板货车,东昌,4275
2021,4,18,其它,东昌,33
2021,4,18,大型汽车,东昌,1715
2021,4,18,小型普通客车,东昌,114898
2021,4,18,小型汽车,东昌,9559
2021,4,18,微型栏板货车,东昌,3
2021,4,18,普通二轮摩托车,东昌,1
2021,4,18,重型栏板货车,东昌,4346
2021,4,19,其它,东昌,52
2021,4,19,大型汽车,东昌,1686
2021,4,19,小型普通客车,东昌,138812
2021,4,19,小型汽车,东昌,10824
2021,4,19,微型栏板货车,东昌,2
2021,4,19,普通二轮摩托车,东昌,2
2021,4,19,重型栏板货车,东昌,4411
2021,4,20,其它,东昌,39
2021,4,20,大型汽车,东昌,1787
2021,4,20,小型普通客车,东昌,150393
2021,4,20,小型汽车,东昌,12834
2021,4,20,微型栏板货车,东昌,2
2021,4,20,普通二轮摩托车,东昌,4
2021,4,20,重型栏板货车,东昌,5258
2021,4,21,其它,东昌,48
2021,4,21,大型汽车,东昌,1678
2021,4,21,小型普通客车,东昌,158690
2021,4,21,小型汽车,东昌,11618
2021,4,21,微型栏板货车,东昌,2
2021,4,21,普通二轮摩托车,东昌,4
2021,4,21,重型栏板货车,东昌,5072
2021,4,22,其它,东昌,45
2021,4,22,大型汽车,东昌,1662
2021,4,22,小型普通客车,东昌,159262
2021,4,22,小型汽车,东昌,12602
2021,4,22,微型栏板货车,东昌,3
2021,4,22,重型栏板货车,东昌,4674
2021,4,23,其它,东昌,46
2021,4,23,大型汽车,东昌,1754
2021,4,23,小型普通客车,东昌,152524
2021,4,23,小型汽车,东昌,14089
2021,4,23,微型栏板货车,东昌,5
2021,4,23,普通二轮摩托车,东昌,3
2021,4,23,重型栏板货车,东昌,5138
2021,4,24,其它,东昌,27
2021,4,24,大型汽车,东昌,1435
2021,4,24,小型普通客车,东昌,136793
2021,4,24,小型汽车,东昌,10218
2021,4,24,微型栏板货车,东昌,3
2021,4,24,重型栏板货车,东昌,4611
2021,4,25,其它,东昌,86
2021,4,25,大型汽车,东昌,1717
2021,4,25,小型普通客车,东昌,147740
2021,4,25,小型汽车,东昌,11197
2021,4,25,微型栏板货车,东昌,3
2021,4,25,普通二轮摩托车,东昌,3
2021,4,25,重型栏板货车,东昌,5066
2021,4,26,其它,东昌,96
2021,4,26,大型汽车,东昌,1593
2021,4,26,小型普通客车,东昌,156586
2021,4,26,小型汽车,东昌,11486
2021,4,26,微型栏板货车,东昌,3
2021,4,26,普通二轮摩托车,东昌,1
2021,4,26,重型栏板货车,东昌,4689
2021,4,27,其它,东昌,101
2021,4,27,大型汽车,东昌,1549
2021,4,27,小型普通客车,东昌,139563
2021,4,27,小型汽车,东昌,12529
2021,4,27,微型栏板货车,东昌,1
2021,4,27,普通二轮摩托车,东昌,3
2021,4,27,重型栏板货车,东昌,4722
2021,4,28,其它,东昌,79
2021,4,28,大型汽车,东昌,1663
2021,4,28,小型普通客车,东昌,137174
2021,4,28,小型汽车,东昌,11400
2021,4,28,微型栏板货车,东昌,4
2021,4,28,普通二轮摩托车,东昌,2
2021,4,28,重型栏板货车,东昌,4710
2021,4,29,其它,东昌,107
2021,4,29,大型汽车,东昌,1663
2021,4,29,小型普通客车,东昌,149827
2021,4,29,小型汽车,东昌,12261
2021,4,29,微型栏板货车,东昌,1
2021,4,29,普通二轮摩托车,东昌,2
2021,4,29,重型栏板货车,东昌,4865
2021,4,30,其它,东昌,86
2021,4,30,大型汽车,东昌,1567
2021,4,30,小型普通客车,东昌,154989
2021,4,30,小型汽车,东昌,12255
2021,4,30,微型栏板货车,东昌,4
2021,4,30,普通二轮摩托车,东昌,1
2021,4,30,重型栏板货车,东昌,4663
2021,5,1,其它,东昌,61
2021,5,1,大型汽车,东昌,1283
2021,5,1,小型普通客车,东昌,108576
2021,5,1,小型汽车,东昌,9532
2021,5,1,微型栏板货车,东昌,1
2021,5,1,普通二轮摩托车,东昌,3
2021,5,1,重型栏板货车,东昌,3771
2021,5,2,其它,东昌,71
2021,5,2,大型汽车,东昌,1229
2021,5,2,小型普通客车,东昌,85787
2021,5,2,小型汽车,东昌,8901
2021,5,2,微型栏板货车,东昌,3
2021,5,2,普通二轮摩托车,东昌,1
2021,5,2,重型栏板货车,东昌,3595
2021,5,3,其它,东昌,58
2021,5,3,大型汽车,东昌,1350
2021,5,3,小型普通客车,东昌,112829
2021,5,3,小型汽车,东昌,10926
2021,5,3,微型栏板货车,东昌,3
2021,5,3,普通二轮摩托车,东昌,2
2021,5,3,重型栏板货车,东昌,4269
2021,5,4,其它,东昌,75
2021,5,4,大型汽车,东昌,1435
2021,5,4,小型普通客车,东昌,117863
2021,5,4,小型汽车,东昌,10743
2021,5,4,微型栏板货车,东昌,2
2021,5,4,普通二轮摩托车,东昌,3
2021,5,4,重型栏板货车,东昌,4414
2021,5,5,其它,东昌,81
2021,5,5,大型汽车,东昌,1411
2021,5,5,小型普通客车,东昌,108458
2021,5,5,小型汽车,东昌,9347
2021,5,5,普通二轮摩托车,东昌,2
2021,5,5,重型栏板货车,东昌,3959
2021,5,6,其它,东昌,94
2021,5,6,大型汽车,东昌,1466
2021,5,6,小型普通客车,东昌,136191
2021,5,6,小型汽车,东昌,11013
2021,5,6,微型栏板货车,东昌,4
2021,5,6,普通二轮摩托车,东昌,2
