年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,2,中型普通客车,聊位,2
2021,5,2,中型轿车,聊位,1949
2021,5,2,其它,聊位,1
2021,5,2,大型普通客车,聊位,136
2021,5,2,大型汽车,聊位,905
2021,5,2,大型轿车,聊位,815
2021,5,2,小型汽车,聊位,606
2021,5,2,轻型栏板货车,聊位,499
2021,5,2,重型栏板半挂车,聊位,3
2021,5,2,重型栏板货车,聊位,647
2021,5,3,中型普通客车,聊位,2
2021,5,3,中型轿车,聊位,1762
2021,5,3,大型普通客车,聊位,187
2021,5,3,大型汽车,聊位,986
2021,5,3,大型轿车,聊位,743
2021,5,3,小型汽车,聊位,593
2021,5,3,轻型栏板货车,聊位,455
2021,5,3,重型栏板货车,聊位,522
2021,5,4,中型普通客车,聊位,1
2021,5,4,中型轿车,聊位,1837
2021,5,4,大型普通客车,聊位,137
2021,5,4,大型汽车,聊位,854
2021,5,4,大型轿车,聊位,751
2021,5,4,小型汽车,聊位,556
2021,5,4,轻型栏板货车,聊位,396
2021,5,4,重型栏板货车,聊位,482
2021,5,5,中型普通客车,聊位,1
2021,5,5,中型轿车,聊位,874
2021,5,5,大型普通客车,聊位,78
2021,5,5,大型汽车,聊位,352
2021,5,5,大型轿车,聊位,406
2021,5,5,小型汽车,聊位,314
2021,5,5,轻型栏板货车,聊位,208
2021,5,5,重型栏板半挂车,聊位,1
2021,5,5,重型栏板货车,聊位,273
2021,5,6,中型轿车,聊位,1624
2021,5,6,大型普通客车,聊位,147
2021,5,6,大型汽车,聊位,892
2021,5,6,大型轿车,聊位,714
2021,5,6,小型汽车,聊位,399
2021,5,6,轻型栏板货车,聊位,448
2021,5,6,重型栏板半挂车,聊位,2
2021,5,6,重型栏板货车,聊位,622
2021,5,7,中型轿车,聊位,1557
2021,5,7,大型普通客车,聊位,147
2021,5,7,大型汽车,聊位,1001
2021,5,7,大型轿车,聊位,669
2021,5,7,小型汽车,聊位,426
2021,5,7,轻型栏板货车,聊位,434
2021,5,7,重型栏板半挂车,聊位,1
2021,5,7,重型栏板货车,聊位,608
2021,5,8,中型轿车,聊位,1528
2021,5,8,大型普通客车,聊位,121
2021,5,8,大型汽车,聊位,1027
2021,5,8,大型轿车,聊位,640
2021,5,8,小型汽车,聊位,361
2021,5,8,轻型栏板货车,聊位,436
2021,5,8,重型栏板货车,聊位,608
2021,5,9,中型普通客车,聊位,1
2021,5,9,中型轿车,聊位,1337
2021,5,9,大型普通客车,聊位,164
2021,5,9,大型汽车,聊位,980
2021,5,9,大型轿车,聊位,525
2021,5,9,小型汽车,聊位,326
2021,5,9,轻型栏板货车,聊位,362
2021,5,9,重型栏板货车,聊位,507
2021,5,10,中型轿车,聊位,1694
2021,5,10,大型普通客车,聊位,200
2021,5,10,大型汽车,聊位,925
2021,5,10,大型轿车,聊位,726
2021,5,10,小型汽车,聊位,420
2021,5,10,轻型栏板货车,聊位,403
2021,5,10,重型栏板半挂车,聊位,1
2021,5,10,重型栏板货车,聊位,527
2021,5,11,中型轿车,聊位,1693
2021,5,11,其它,聊位,1
2021,5,11,大型普通客车,聊位,173
2021,5,11,大型汽车,聊位,1102
2021,5,11,大型轿车,聊位,691
2021,5,11,小型汽车,聊位,387
2021,5,11,轻型栏板货车,聊位,537
2021,5,11,重型栏板半挂车,聊位,1
2021,5,11,重型栏板货车,聊位,691
2021,5,12,中型轿车,聊位,1578
2021,5,12,大型普通客车,聊位,144
2021,5,12,大型汽车,聊位,960
2021,5,12,大型轿车,聊位,689
2021,5,12,小型汽车,聊位,391
2021,5,12,轻型栏板货车,聊位,454
2021,5,12,重型栏板货车,聊位,630
2021,5,13,中型轿车,聊位,1665
2021,5,13,大型普通客车,聊位,209
2021,5,13,大型汽车,聊位,1060
2021,5,13,大型轿车,聊位,690
2021,5,13,小型汽车,聊位,393
2021,5,13,轻型栏板货车,聊位,470
2021,5,13,重型栏板货车,聊位,650
2021,5,14,中型轿车,聊位,1576
2021,5,14,大型普通客车,聊位,238
2021,5,14,大型汽车,聊位,971
2021,5,14,大型轿车,聊位,648
2021,5,14,小型汽车,聊位,368
2021,5,14,轻型栏板货车,聊位,430
2021,5,14,重型栏板半挂车,聊位,1
2021,5,14,重型栏板货车,聊位,587
2021,5,15,中型普通客车,聊位,2
2021,5,15,中型轿车,聊位,1548
2021,5,15,大型普通客车,聊位,205
2021,5,15,大型汽车,聊位,1223
2021,5,15,大型轿车,聊位,672
2021,5,15,小型汽车,聊位,364
2021,5,15,轻型栏板货车,聊位,458
2021,5,15,重型栏板货车,聊位,629
2021,5,16,中型轿车,聊位,1535
2021,5,16,大型普通客车,聊位,189
2021,5,16,大型汽车,聊位,880
2021,5,16,大型轿车,聊位,655
2021,5,16,小型汽车,聊位,402
2021,5,16,轻型栏板货车,聊位,404
2021,5,16,重型栏板货车,聊位,488
2021,5,17,中型轿车,聊位,1501
2021,5,17,大型普通客车,聊位,99
2021,5,17,大型汽车,聊位,754
2021,5,17,大型轿车,聊位,614
2021,5,17,小型汽车,聊位,385
2021,5,17,轻型栏板货车,聊位,359
2021,5,17,重型栏板半挂车,聊位,2
2021,5,17,重型栏板货车,聊位,455
2021,5,18,中型轿车,聊位,1341
2021,5,18,大型普通客车,聊位,119
2021,5,18,大型汽车,聊位,813
2021,5,18,大型轿车,聊位,539
2021,5,18,小型汽车,聊位,327
2021,5,18,轻型栏板货车,聊位,349
2021,5,18,重型栏板半挂车,聊位,5
2021,5,18,重型栏板货车,聊位,557
2021,5,19,中型普通客车,聊位,1
2021,5,19,中型轿车,聊位,1678
2021,5,19,大型普通客车,聊位,215
2021,5,19,大型汽车,聊位,1001
2021,5,19,大型轿车,聊位,711
2021,5,19,小型汽车,聊位,421
2021,5,19,轻型栏板货车,聊位,437
2021,5,19,重型栏板货车,聊位,586
2021,5,20,中型轿车,聊位,1628
2021,5,20,大型普通客车,聊位,214
2021,5,20,大型汽车,聊位,926
2021,5,20,大型轿车,聊位,678
2021,5,20,小型汽车,聊位,394
2021,5,20,轻型栏板货车,聊位,392
2021,5,20,重型栏板半挂车,聊位,1
2021,5,20,重型栏板货车,聊位,497
2021,5,21,中型轿车,聊位,1561
2021,5,21,大型普通客车,聊位,148
2021,5,21,大型汽车,聊位,813
2021,5,21,大型轿车,聊位,642
2021,5,21,小型汽车,聊位,367
2021,5,21,轻型栏板货车,聊位,368
2021,5,21,重型栏板半挂车,聊位,3
2021,5,21,重型栏板货车,聊位,483
2021,5,22,中型轿车,聊位,1623
2021,5,22,大型普通客车,聊位,178
