年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,6,普通二轮摩托车,黄山,9
2021,5,6,重型栏板货车,黄山,258
2021,5,7,其它,黄山,5
2021,5,7,大型汽车,黄山,44
2021,5,7,小型普通客车,黄山,13569
2021,5,7,小型汽车,黄山,1059
2021,5,7,微型栏板货车,黄山,1
2021,5,7,普通二轮摩托车,黄山,11
2021,5,7,重型栏板货车,黄山,226
2021,5,8,其它,黄山,4
2021,5,8,大型汽车,黄山,62
2021,5,8,小型普通客车,黄山,14219
2021,5,8,小型汽车,黄山,1423
2021,5,8,微型栏板货车,黄山,1
2021,5,8,普通二轮摩托车,黄山,6
2021,5,8,重型栏板货车,黄山,214
2021,5,9,其它,黄山,5
2021,5,9,大型汽车,黄山,41
2021,5,9,小型普通客车,黄山,12038
2021,5,9,小型汽车,黄山,879
2021,5,9,微型栏板货车,黄山,2
2021,5,9,普通二轮摩托车,黄山,2
2021,5,9,重型栏板货车,黄山,218
2021,5,10,其它,黄山,2
2021,5,10,大型汽车,黄山,43
2021,5,10,小型普通客车,黄山,13189
2021,5,10,小型汽车,黄山,1377
2021,5,10,普通二轮摩托车,黄山,6
2021,5,10,重型栏板货车,黄山,238
2021,5,11,其它,黄山,1
2021,5,11,大型汽车,黄山,55
2021,5,11,小型普通客车,黄山,13546
2021,5,11,小型汽车,黄山,962
2021,5,11,普通二轮摩托车,黄山,11
2021,5,11,重型栏板货车,黄山,245
2021,5,12,其它,黄山,1
2021,5,12,大型汽车,黄山,36
2021,5,12,小型普通客车,黄山,13342
2021,5,12,小型汽车,黄山,1020
2021,5,12,微型栏板货车,黄山,2
2021,5,12,普通二轮摩托车,黄山,9
2021,5,12,重型栏板货车,黄山,238
2021,5,13,其它,黄山,2
2021,5,13,大型汽车,黄山,60
2021,5,13,小型普通客车,黄山,13620
2021,5,13,小型汽车,黄山,1026
2021,5,13,微型栏板货车,黄山,1
2021,5,13,普通二轮摩托车,黄山,8
2021,5,13,重型栏板货车,黄山,247
2021,5,14,其它,黄山,1
2021,5,14,大型汽车,黄山,57
2021,5,14,小型普通客车,黄山,13503
2021,5,14,小型汽车,黄山,994
2021,5,14,普通二轮摩托车,黄山,6
2021,5,14,重型栏板货车,黄山,234
2021,5,15,大型汽车,黄山,46
2021,5,15,小型普通客车,黄山,13352
2021,5,15,小型汽车,黄山,1213
2021,5,15,微型栏板货车,黄山,1
2021,5,15,普通二轮摩托车,黄山,8
