年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,7,小型汽车,东环,11276
2021,4,7,微型栏板货车,东环,8
2021,4,7,普通二轮摩托车,东环,28
2021,4,7,重型栏板货车,东环,12616
2021,4,8,其它,东环,512
2021,4,8,大型汽车,东环,6494
2021,4,8,小型普通客车,东环,75868
2021,4,8,小型汽车,东环,11484
2021,4,8,微型栏板货车,东环,5
2021,4,8,普通二轮摩托车,东环,34
2021,4,8,重型栏板货车,东环,12875
2021,4,9,其它,东环,548
2021,4,9,大型汽车,东环,6648
2021,4,9,小型普通客车,东环,79178
2021,4,9,小型汽车,东环,11975
2021,4,9,微型栏板货车,东环,9
2021,4,9,普通二轮摩托车,东环,37
2021,4,9,重型栏板货车,东环,12713
2021,4,10,其它,东环,505
2021,4,10,大型汽车,东环,6369
2021,4,10,小型普通客车,东环,71876
2021,4,10,小型汽车,东环,10832
2021,4,10,微型栏板货车,东环,7
2021,4,10,普通二轮摩托车,东环,31
2021,4,10,重型栏板货车,东环,12282
2021,4,11,其它,东环,431
2021,4,11,大型汽车,东环,6416
2021,4,11,小型普通客车,东环,66225
2021,4,11,小型汽车,东环,9322
2021,4,11,微型栏板货车,东环,6
2021,4,11,普通二轮摩托车,东环,27
2021,4,11,重型栏板货车,东环,11405
2021,4,12,其它,东环,487
2021,4,12,大型汽车,东环,5852
2021,4,12,小型普通客车,东环,78630
2021,4,12,小型汽车,东环,11449
2021,4,12,普通二轮摩托车,东环,36
2021,4,12,重型栏板货车,东环,12383
2021,4,13,其它,东环,505
2021,4,13,大型汽车,东环,6173
2021,4,13,小型普通客车,东环,75510
2021,4,13,小型汽车,东环,11127
2021,4,13,微型栏板货车,东环,8
2021,4,13,普通二轮摩托车,东环,25
2021,4,13,重型栏板货车,东环,11992
2021,4,14,其它,东环,573
2021,4,14,大型汽车,东环,5854
2021,4,14,小型普通客车,东环,75850
2021,4,14,小型汽车,东环,11327
2021,4,14,微型栏板货车,东环,8
2021,4,14,普通二轮摩托车,东环,31
2021,4,14,重型栏板货车,东环,12466
2021,4,15,其它,东环,476
2021,4,15,大型汽车,东环,6709
2021,4,15,小型普通客车,东环,75088
2021,4,15,小型汽车,东环,11042
2021,4,15,微型栏板货车,东环,4
2021,4,15,普通二轮摩托车,东环,22
2021,4,15,重型栏板货车,东环,12407
2021,4,16,其它,东环,490
2021,4,16,大型汽车,东环,7108
2021,4,16,小型普通客车,东环,76311
2021,4,16,小型汽车,东环,11624
2021,4,16,微型栏板货车,东环,5
2021,4,16,普通二轮摩托车,东环,26
2021,4,16,重型栏板货车,东环,12782
2021,4,17,其它,东环,606
2021,4,17,大型汽车,东环,6214
2021,4,17,小型普通客车,东环,76269
2021,4,17,小型汽车,东环,11803
2021,4,17,微型栏板货车,东环,14
2021,4,17,普通二轮摩托车,东环,33
2021,4,17,重型栏板货车,东环,11144
2021,4,18,其它,东环,532
2021,4,18,大型汽车,东环,6207
2021,4,18,小型普通客车,东环,74224
2021,4,18,小型汽车,东环,10959
2021,4,18,微型栏板货车,东环,4
2021,4,18,普通二轮摩托车,东环,24
2021,4,18,重型栏板货车,东环,11142
2021,4,19,其它,东环,576
2021,4,19,大型汽车,东环,6251
2021,4,19,小型普通客车,东环,77655
2021,4,19,小型汽车,东环,11803
2021,4,19,微型栏板货车,东环,8
2021,4,19,普通二轮摩托车,东环,30
2021,4,19,重型栏板货车,东环,11813
2021,4,20,其它,东环,428
2021,4,20,大型汽车,东环,6654
2021,4,20,小型普通客车,东环,75441
2021,4,20,小型汽车,东环,11376
2021,4,20,微型栏板货车,东环,1
2021,4,20,普通二轮摩托车,东环,21
2021,4,20,重型栏板货车,东环,12837
2021,4,21,其它,东环,530
2021,4,21,大型汽车,东环,6839
2021,4,21,小型普通客车,东环,73970
2021,4,21,小型汽车,东环,11325
2021,4,21,微型栏板货车,东环,20
2021,4,21,普通二轮摩托车,东环,39
2021,4,21,重型栏板货车,东环,11844
2021,4,22,其它,东环,433
2021,4,22,大型汽车,东环,6399
2021,4,22,小型普通客车,东环,75810
2021,4,22,小型汽车,东环,10604
2021,4,22,微型栏板货车,东环,1
2021,4,22,普通二轮摩托车,东环,20
2021,4,22,重型栏板货车,东环,11716
2021,4,23,其它,东环,521
2021,4,23,大型汽车,东环,6367
2021,4,23,小型普通客车,东环,77247
2021,4,23,小型汽车,东环,11287
2021,4,23,微型栏板货车,东环,8
2021,4,23,普通二轮摩托车,东环,22
2021,4,23,重型栏板货车,东环,12683
2021,4,24,其它,东环,440
2021,4,24,大型汽车,东环,4847
2021,4,24,小型普通客车,东环,61059
2021,4,24,小型汽车,东环,8279
2021,4,24,微型栏板货车,东环,10
2021,4,24,普通二轮摩托车,东环,21
2021,4,24,重型栏板货车,东环,10257
2021,4,25,其它,东环,469
2021,4,25,大型汽车,东环,6478
2021,4,25,小型普通客车,东环,74041
2021,4,25,小型汽车,东环,10417
2021,4,25,微型栏板货车,东环,2
2021,4,25,普通二轮摩托车,东环,23
2021,4,25,重型栏板货车,东环,12149
