年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,25,重型栏板货车,光岳,2321
2021,4,26,其它,光岳,10
2021,4,26,大型汽车,光岳,901
2021,4,26,小型普通客车,光岳,56153
2021,4,26,小型汽车,光岳,5329
2021,4,26,重型栏板货车,光岳,2122
2021,4,27,其它,光岳,16
2021,4,27,大型汽车,光岳,697
2021,4,27,小型普通客车,光岳,54052
2021,4,27,小型汽车,光岳,5250
2021,4,27,重型栏板货车,光岳,2123
2021,4,28,其它,光岳,9
2021,4,28,大型汽车,光岳,817
2021,4,28,小型普通客车,光岳,52824
2021,4,28,小型汽车,光岳,4988
2021,4,28,重型栏板货车,光岳,2271
2021,4,29,其它,光岳,8
2021,4,29,大型汽车,光岳,864
2021,4,29,小型普通客车,光岳,53943
2021,4,29,小型汽车,光岳,5552
2021,4,29,重型栏板货车,光岳,2353
2021,4,30,其它,光岳,11
2021,4,30,大型汽车,光岳,933
2021,4,30,小型普通客车,光岳,61405
2021,4,30,小型汽车,光岳,6596
2021,4,30,重型栏板货车,光岳,2822
2021,5,1,其它,光岳,9
2021,5,1,大型汽车,光岳,854
2021,5,1,小型普通客车,光岳,53552
2021,5,1,小型汽车,光岳,6541
2021,5,1,重型栏板货车,光岳,2144
2021,5,2,其它,光岳,7
2021,5,2,大型汽车,光岳,776
2021,5,2,小型普通客车,光岳,49976
2021,5,2,小型汽车,光岳,5922
2021,5,2,重型栏板货车,光岳,2115
2021,5,3,其它,光岳,8
2021,5,3,大型汽车,光岳,738
2021,5,3,小型普通客车,光岳,48004
2021,5,3,小型汽车,光岳,6143
2021,5,3,重型栏板货车,光岳,2182
2021,5,4,其它,光岳,4
2021,5,4,大型汽车,光岳,772
2021,5,4,小型普通客车,光岳,51481
2021,5,4,小型汽车,光岳,5566
2021,5,4,重型栏板货车,光岳,2127
2021,5,5,其它,光岳,11
2021,5,5,大型汽车,光岳,760
2021,5,5,小型普通客车,光岳,48463
2021,5,5,小型汽车,光岳,6023
2021,5,5,重型栏板货车,光岳,2087
2021,5,6,其它,光岳,2
2021,5,6,大型汽车,光岳,686
2021,5,6,小型普通客车,光岳,43875
2021,5,6,小型汽车,光岳,4926
2021,5,6,重型栏板货车,光岳,2290
2021,5,7,其它,光岳,2
2021,5,7,大型汽车,光岳,823
2021,5,7,小型普通客车,光岳,53492
2021,5,7,小型汽车,光岳,5616
2021,5,7,重型栏板货车,光岳,2516
2021,5,8,其它,光岳,7
2021,5,8,大型汽车,光岳,893
2021,5,8,小型普通客车,光岳,54330
2021,5,8,小型汽车,光岳,5609
2021,5,8,重型栏板货车,光岳,2743
2021,5,9,其它,光岳,9
2021,5,9,大型汽车,光岳,949
2021,5,9,小型普通客车,光岳,50064
2021,5,9,小型汽车,光岳,5102
2021,5,9,重型栏板货车,光岳,2390
2021,5,10,其它,光岳,11
2021,5,10,大型汽车,光岳,859
2021,5,10,小型普通客车,光岳,54847
2021,5,10,小型汽车,光岳,5507
2021,5,10,重型栏板货车,光岳,2567
2021,5,11,其它,光岳,10
2021,5,11,大型汽车,光岳,912
2021,5,11,小型普通客车,光岳,53617
2021,5,11,小型汽车,光岳,4396
2021,5,11,重型栏板货车,光岳,2382
2021,5,12,其它,光岳,17
2021,5,12,大型汽车,光岳,898
2021,5,12,小型普通客车,光岳,52576
2021,5,12,小型汽车,光岳,5142
2021,5,12,重型栏板货车,光岳,2202
2021,5,13,其它,光岳,18
2021,5,13,大型汽车,光岳,1016
2021,5,13,小型普通客车,光岳,53601
2021,5,13,小型汽车,光岳,5632
2021,5,13,重型栏板货车,光岳,2510
2021,5,14,其它,光岳,10
2021,5,14,大型汽车,光岳,993
2021,5,14,小型普通客车,光岳,55227
2021,5,14,小型汽车,光岳,5844
2021,5,14,重型栏板货车,光岳,2368
2021,5,15,其它,光岳,13
2021,5,15,大型汽车,光岳,867
2021,5,15,小型普通客车,光岳,53636
2021,5,15,小型汽车,光岳,5682
2021,5,15,普通二轮摩托车,光岳,1
2021,5,15,重型栏板货车,光岳,1987
2021,5,16,其它,光岳,3
2021,5,16,大型汽车,光岳,815
2021,5,16,小型普通客车,光岳,51269
2021,5,16,小型汽车,光岳,4941
2021,5,16,重型栏板货车,光岳,1736
2021,5,17,其它,光岳,16
2021,5,17,大型汽车,光岳,629
2021,5,17,小型普通客车,光岳,53987
2021,5,17,小型汽车,光岳,5067
2021,5,17,重型栏板货车,光岳,1624
2021,5,18,其它,光岳,13
2021,5,18,大型汽车,光岳,670
2021,5,18,小型普通客车,光岳,54635
2021,5,18,小型汽车,光岳,5187
2021,5,18,重型栏板货车,光岳,1874
2021,5,19,其它,光岳,6
2021,5,19,大型汽车,光岳,902
2021,5,19,小型普通客车,光岳,56154
2021,5,19,小型汽车,光岳,5810
2021,5,19,重型栏板货车,光岳,2091
2021,5,20,其它,光岳,8
2021,5,20,大型汽车,光岳,888
2021,5,20,小型普通客车,光岳,57518
2021,5,20,小型汽车,光岳,4964
2021,5,20,重型栏板货车,光岳,2136
2021,5,21,其它,光岳,14
2021,5,21,大型汽车,光岳,766
2021,5,21,小型普通客车,光岳,56422
2021,5,21,小型汽车,光岳,5992
2021,5,21,重型栏板货车,光岳,1962
2021,5,22,其它,光岳,13
2021,5,22,大型汽车,光岳,769
2021,5,22,小型普通客车,光岳,54540
