年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,9,小型汽车,北环,4120
2021,5,9,普通二轮摩托车,北环,4
2021,5,9,重型栏板货车,北环,5166
2021,5,10,其它,北环,44
2021,5,10,大型汽车,北环,2830
2021,5,10,小型普通客车,北环,30942
2021,5,10,小型汽车,北环,4311
2021,5,10,普通二轮摩托车,北环,2
2021,5,10,重型栏板货车,北环,5216
2021,5,11,其它,北环,27
2021,5,11,大型汽车,北环,3065
2021,5,11,小型普通客车,北环,30413
2021,5,11,小型汽车,北环,4766
2021,5,11,普通二轮摩托车,北环,3
2021,5,11,重型栏板货车,北环,5028
2021,5,12,其它,北环,37
2021,5,12,大型汽车,北环,3002
2021,5,12,小型普通客车,北环,27239
2021,5,12,小型汽车,北环,4115
2021,5,12,普通二轮摩托车,北环,1
2021,5,12,重型栏板货车,北环,4750
2021,5,13,其它,北环,28
2021,5,13,大型汽车,北环,3159
2021,5,13,小型普通客车,北环,29439
2021,5,13,小型汽车,北环,4389
2021,5,13,普通二轮摩托车,北环,4
2021,5,13,重型栏板货车,北环,5323
2021,5,14,其它,北环,35
2021,5,14,大型汽车,北环,3336
2021,5,14,小型普通客车,北环,30671
2021,5,14,小型汽车,北环,4470
2021,5,14,普通二轮摩托车,北环,5
2021,5,14,重型栏板货车,北环,5436
2021,5,15,其它,北环,48
2021,5,15,大型汽车,北环,3092
2021,5,15,小型普通客车,北环,29420
2021,5,15,小型汽车,北环,4435
2021,5,15,重型栏板货车,北环,4861
2021,5,16,其它,北环,40
2021,5,16,大型汽车,北环,2630
2021,5,16,小型普通客车,北环,29145
2021,5,16,小型汽车,北环,4137
2021,5,16,普通二轮摩托车,北环,5
2021,5,16,重型栏板货车,北环,4600
2021,5,17,其它,北环,61
2021,5,17,大型汽车,北环,1619
2021,5,17,小型普通客车,北环,24354
2021,5,17,小型汽车,北环,3798
2021,5,17,普通二轮摩托车,北环,3
2021,5,17,重型栏板货车,北环,2979
2021,5,18,其它,北环,33
2021,5,18,大型汽车,北环,2206
2021,5,18,小型普通客车,北环,26490
2021,5,18,小型汽车,北环,4027
2021,5,18,微型栏板货车,北环,1
2021,5,18,普通二轮摩托车,北环,4
2021,5,18,重型栏板货车,北环,4172
2021,5,19,其它,北环,29
2021,5,19,大型汽车,北环,2857
2021,5,19,小型普通客车,北环,28746
2021,5,19,小型汽车,北环,4257
2021,5,19,普通二轮摩托车,北环,4
2021,5,19,重型栏板货车,北环,4915
2021,5,20,其它,北环,33
2021,5,20,大型汽车,北环,2865
2021,5,20,小型普通客车,北环,29354
2021,5,20,小型汽车,北环,4225
2021,5,20,普通二轮摩托车,北环,5
2021,5,20,重型栏板货车,北环,5007
2021,5,21,其它,北环,48
2021,5,21,大型汽车,北环,2555
2021,5,21,小型普通客车,北环,28865
2021,5,21,小型汽车,北环,4226
2021,5,21,普通二轮摩托车,北环,3
2021,5,21,重型栏板货车,北环,4658
2021,5,22,其它,北环,36
2021,5,22,大型汽车,北环,2594
2021,5,22,小型普通客车,北环,27871
2021,5,22,小型汽车,北环,4106
2021,5,22,普通二轮摩托车,北环,2
2021,5,22,重型栏板货车,北环,4560
2021,5,23,其它,北环,26
2021,5,23,大型汽车,北环,2954
2021,5,23,小型普通客车,北环,29371
2021,5,23,小型汽车,北环,4138
2021,5,23,微型栏板货车,北环,1
2021,5,23,普通二轮摩托车,北环,5
2021,5,23,重型栏板货车,北环,4684
2021,5,24,其它,北环,47
2021,5,24,大型汽车,北环,2159
2021,5,24,小型普通客车,北环,27299
2021,5,24,小型汽车,北环,4260
2021,5,24,微型栏板货车,北环,1
2021,5,24,普通二轮摩托车,北环,6
2021,5,24,重型栏板货车,北环,4269
2021,5,25,其它,北环,34
2021,5,25,大型汽车,北环,2528
2021,5,25,小型普通客车,北环,27596
2021,5,25,小型汽车,北环,4329
2021,5,25,普通二轮摩托车,北环,3
2021,5,25,重型栏板货车,北环,4445
2021,5,26,其它,北环,50
2021,5,26,大型汽车,北环,2326
2021,5,26,小型普通客车,北环,25341
2021,5,26,小型汽车,北环,4046
2021,5,26,微型栏板货车,北环,1
2021,5,26,普通二轮摩托车,北环,5
2021,5,26,重型栏板货车,北环,3996
2021,5,27,其它,北环,34
2021,5,27,大型汽车,北环,2182
2021,5,27,小型普通客车,北环,26485
2021,5,27,小型汽车,北环,4179
2021,5,27,重型栏板货车,北环,4098
2021,5,28,其它,北环,52
2021,5,28,大型汽车,北环,1954
2021,5,28,小型普通客车,北环,26253
2021,5,28,小型汽车,北环,4178
2021,5,28,微型栏板货车,北环,1
2021,5,28,普通二轮摩托车,北环,6
2021,5,28,重型栏板货车,北环,3707
2021,5,29,其它,北环,53
2021,5,29,大型汽车,北环,2497
2021,5,29,小型普通客车,北环,26706
2021,5,29,小型汽车,北环,3957
2021,5,29,普通二轮摩托车,北环,4
2021,5,29,重型栏板货车,北环,4129
2021,5,30,其它,北环,36
2021,5,30,大型汽车,北环,2846
2021,5,30,小型普通客车,北环,26037
2021,5,30,小型汽车,北环,3709
2021,5,30,普通二轮摩托车,北环,7
2021,5,30,重型栏板货车,北环,4490
2021,5,31,其它,北环,34
2021,5,31,大型汽车,北环,2631
2021,5,31,小型普通客车,北环,29340
2021,5,31,小型汽车,北环,4168
2021,5,31,微型栏板货车,北环,1
2021,5,31,普通二轮摩托车,北环,1
2021,5,31,重型栏板货车,北环,4732
2021,6,1,其它,北环,35
2021,6,1,大型汽车,北环,2676
2021,6,1,小型普通客车,北环,30521
2021,6,1,小型汽车,北环,4328
2021,6,1,普通二轮摩托车,北环,3
2021,6,1,重型栏板货车,北环,4709
2021,6,2,其它,北环,42
2021,6,2,大型汽车,北环,2479
2021,6,2,小型普通客车,北环,28789
2021,6,2,小型汽车,北环,4367
2021,6,2,普通二轮摩托车,北环,4
2021,6,2,重型栏板货车,北环,4583
2021,6,3,其它,北环,51
2021,6,3,大型汽车,北环,2549
2021,6,3,小型普通客车,北环,28402
2021,6,3,小型汽车,北环,4222
2021,6,3,普通二轮摩托车,北环,1
2021,6,3,重型栏板货车,北环,4650
2021,6,4,其它,北环,55
2021,6,4,大型汽车,北环,2329
2021,6,4,小型普通客车,北环,26538
2021,6,4,小型汽车,北环,3806
2021,6,4,微型栏板货车,北环,1
2021,6,4,普通二轮摩托车,北环,4
2021,6,4,重型栏板货车,北环,4145
2021,6,5,其它,北环,69
2021,6,5,大型汽车,北环,1943
2021,6,5,小型普通客车,北环,23437
2021,6,5,小型汽车,北环,3863
2021,6,5,普通二轮摩托车,北环,5
2021,6,5,重型栏板货车,北环,3614
2021,6,6,其它,北环,52
2021,6,6,大型汽车,北环,2218
2021,6,6,小型普通客车,北环,25750
2021,6,6,小型汽车,北环,3810
2021,6,6,普通二轮摩托车,北环,4
2021,6,6,重型栏板货车,北环,3871
2021,6,7,其它,北环,54
2021,6,7,大型汽车,北环,2629
2021,6,7,小型普通客车,北环,30323
2021,6,7,小型汽车,北环,4334
2021,6,7,普通二轮摩托车,北环,2
2021,6,7,重型栏板货车,北环,4622
2021,6,8,其它,北环,49
2021,6,8,大型汽车,北环,2425
2021,6,8,小型普通客车,北环,28598
2021,6,8,小型汽车,北环,4289
2021,6,8,普通二轮摩托车,北环,6
2021,6,8,重型栏板货车,北环,4558
2021,6,9,其它,北环,39
2021,6,9,大型汽车,北环,2887
2021,6,9,小型普通客车,北环,29208
2021,6,9,小型汽车,北环,4268
2021,6,9,微型栏板货车,北环,1
2021,6,9,普通二轮摩托车,北环,3
2021,6,9,重型栏板货车,北环,4815
2021,6,10,其它,北环,38
2021,6,10,大型汽车,北环,2763
2021,6,10,小型普通客车,北环,29877
2021,6,10,小型汽车,北环,4294
2021,6,10,微型栏板货车,北环,1
2021,6,10,普通二轮摩托车,北环,2
2021,6,10,重型栏板货车,北环,4629
2021,6,11,其它,北环,56
2021,6,11,大型汽车,北环,2291
2021,6,11,小型普通客车,北环,27389
2021,6,11,小型汽车,北环,4221
2021,6,11,普通二轮摩托车,北环,2
2021,6,11,重型栏板货车,北环,4273
2021,6,12,其它,北环,33
2021,6,12,大型汽车,北环,2706
2021,6,12,小型普通客车,北环,28967
2021,6,12,小型汽车,北环,4139
2021,6,12,普通二轮摩托车,北环,1
2021,6,12,重型栏板货车,北环,4405
2021,6,13,其它,北环,38
2021,6,13,大型汽车,北环,2379
2021,6,13,小型普通客车,北环,25602
2021,6,13,小型汽车,北环,3776
2021,6,13,微型栏板货车,北环,1
2021,6,13,普通二轮摩托车,北环,2
2021,6,13,重型栏板货车,北环,3788
2021,6,14,其它,北环,35
2021,6,14,大型汽车,北环,2368
2021,6,14,小型普通客车,北环,28276
2021,6,14,小型汽车,北环,3875
2021,6,14,普通二轮摩托车,北环,2
2021,6,14,重型栏板货车,北环,3450
2021,6,15,其它,北环,27
2021,6,15,大型汽车,北环,1900
2021,6,15,小型普通客车,北环,29311
2021,6,15,小型汽车,北环,4169
2021,6,15,普通二轮摩托车,北环,4
2021,6,15,重型栏板货车,北环,3999
2021,6,16,其它,北环,31
2021,6,16,大型汽车,北环,2523
2021,6,16,小型普通客车,北环,27990
2021,6,16,小型汽车,北环,4482
2021,6,16,普通二轮摩托车,北环,1
2021,6,16,重型栏板货车,北环,4304
2021,6,17,其它,北环,24
2021,6,17,大型汽车,北环,2358
2021,6,17,小型普通客车,北环,26756
2021,6,17,小型汽车,北环,4164
2021,6,17,普通二轮摩托车,北环,4
2021,6,17,重型栏板货车,北环,3775
2021,6,18,其它,北环,53
2021,6,18,大型汽车,北环,2250
2021,6,18,小型普通客车,北环,27746
2021,6,18,小型汽车,北环,4176
2021,6,18,微型栏板货车,北环,1
2021,6,18,普通二轮摩托车,北环,2
2021,6,18,重型栏板货车,北环,3996
2021,6,19,其它,北环,45
2021,6,19,大型汽车,北环,2379
2021,6,19,小型普通客车,北环,25894
2021,6,19,小型汽车,北环,4096
2021,6,19,微型栏板货车,北环,1
2021,6,19,普通二轮摩托车,北环,7
2021,6,19,重型栏板货车,北环,3949
2021,6,20,其它,北环,36
2021,6,20,大型汽车,北环,2229
2021,6,20,小型普通客车,北环,26143
2021,6,20,小型汽车,北环,3874
2021,6,20,普通二轮摩托车,北环,3
2021,6,20,重型栏板货车,北环,3945
2021,6,21,其它,北环,35
2021,6,21,大型汽车,北环,2055
2021,6,21,小型普通客车,北环,27399
2021,6,21,小型汽车,北环,4340
2021,6,21,普通二轮摩托车,北环,3
2021,6,21,重型栏板货车,北环,3999
2021,6,22,其它,北环,33
2021,6,22,大型汽车,北环,2556
2021,6,22,小型普通客车,北环,27518
2021,6,22,小型汽车,北环,4214
2021,6,22,普通二轮摩托车,北环,6
2021,6,22,重型栏板货车,北环,4342
2021,6,23,其它,北环,28
2021,6,23,大型汽车,北环,2702
2021,6,23,小型普通客车,北环,29179
2021,6,23,小型汽车,北环,4217
