年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,5,31,其它,海河,6909
2021,5,31,大型汽车,海河,91
2021,5,31,小型普通客车,海河,16082
2021,5,31,小型汽车,海河,1626
2021,5,31,微型栏板货车,海河,6
2021,5,31,普通二轮摩托车,海河,75
2021,5,31,重型栏板货车,海河,612
2021,6,1,其它,海河,6036
2021,6,1,大型汽车,海河,98
2021,6,1,小型普通客车,海河,17886
2021,6,1,小型汽车,海河,1976
2021,6,1,微型栏板货车,海河,8
2021,6,1,普通二轮摩托车,海河,95
2021,6,1,重型栏板货车,海河,675
2021,6,2,其它,海河,5661
2021,6,2,大型汽车,海河,83
2021,6,2,小型普通客车,海河,16958
2021,6,2,小型汽车,海河,1665
2021,6,2,微型栏板货车,海河,7
2021,6,2,普通二轮摩托车,海河,46
2021,6,2,重型栏板货车,海河,664
2021,6,3,其它,海河,4762
2021,6,3,大型汽车,海河,73
2021,6,3,小型普通客车,海河,17103
2021,6,3,小型汽车,海河,1661
2021,6,3,微型栏板货车,海河,8
2021,6,3,普通二轮摩托车,海河,67
2021,6,3,重型栏板货车,海河,649
2021,6,4,其它,海河,6077
2021,6,4,大型汽车,海河,96
2021,6,4,小型普通客车,海河,16954
2021,6,4,小型汽车,海河,1813
2021,6,4,微型栏板货车,海河,9
2021,6,4,普通二轮摩托车,海河,55
2021,6,4,重型栏板货车,海河,643
2021,6,5,其它,海河,5912
2021,6,5,大型汽车,海河,76
2021,6,5,小型普通客车,海河,15141
2021,6,5,小型汽车,海河,1465
2021,6,5,微型栏板货车,海河,15
2021,6,5,普通二轮摩托车,海河,60
2021,6,5,重型栏板货车,海河,591
2021,6,6,其它,海河,5788
2021,6,6,大型汽车,海河,80
2021,6,6,小型普通客车,海河,13807
2021,6,6,小型汽车,海河,1320
2021,6,6,微型栏板货车,海河,6
2021,6,6,普通二轮摩托车,海河,36
2021,6,6,重型栏板货车,海河,599
2021,6,7,其它,海河,6611
2021,6,7,大型汽车,海河,76
2021,6,7,小型普通客车,海河,15926
2021,6,7,小型汽车,海河,1546
2021,6,7,微型栏板货车,海河,1
2021,6,7,普通二轮摩托车,海河,49
