年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,4,14,小型汽车,黄河,7525
2021,4,14,微型栏板货车,黄河,117
2021,4,14,普通二轮摩托车,黄河,1
2021,4,14,重型栏板货车,黄河,2420
2021,4,15,中型栏板货车,黄河,72
2021,4,15,其它,黄河,5269
2021,4,15,大型普通客车,黄河,10155
2021,4,15,大型汽车,黄河,295
2021,4,15,小型普通客车,黄河,71376
2021,4,15,小型汽车,黄河,7600
2021,4,15,微型栏板货车,黄河,162
2021,4,15,重型栏板货车,黄河,2551
2021,4,16,中型栏板货车,黄河,94
2021,4,16,其它,黄河,5183
2021,4,16,大型普通客车,黄河,10447
2021,4,16,大型汽车,黄河,300
2021,4,16,小型普通客车,黄河,72501
2021,4,16,小型汽车,黄河,8231
2021,4,16,微型栏板货车,黄河,177
2021,4,16,普通二轮摩托车,黄河,2
2021,4,16,重型栏板货车,黄河,2554
2021,4,17,中型栏板货车,黄河,93
2021,4,17,其它,黄河,4656
2021,4,17,大型普通客车,黄河,8839
2021,4,17,大型汽车,黄河,282
2021,4,17,小型普通客车,黄河,62434
2021,4,17,小型汽车,黄河,7149
2021,4,17,微型栏板货车,黄河,190
2021,4,17,重型栏板货车,黄河,2006
2021,4,18,中型栏板货车,黄河,78
2021,4,18,其它,黄河,3999
2021,4,18,大型普通客车,黄河,7545
2021,4,18,大型汽车,黄河,370
2021,4,18,小型普通客车,黄河,58274
2021,4,18,小型汽车,黄河,6453
2021,4,18,微型栏板货车,黄河,95
2021,4,18,重型栏板货车,黄河,2324
2021,4,19,中型栏板货车,黄河,72
2021,4,19,其它,黄河,4907
2021,4,19,大型普通客车,黄河,9432
2021,4,19,大型汽车,黄河,246
2021,4,19,小型普通客车,黄河,65678
2021,4,19,小型汽车,黄河,6118
2021,4,19,微型栏板货车,黄河,118
2021,4,19,普通二轮摩托车,黄河,2
2021,4,19,重型栏板货车,黄河,2341
2021,4,20,中型栏板货车,黄河,75
2021,4,20,其它,黄河,5012
