年,月,日,车辆类型,卡口名称(脱敏),过车数量
2021,7,5,小型普通客车,锦园,6568
2021,7,5,小型汽车,锦园,516
2021,7,5,普通二轮摩托车,锦园,2
2021,7,5,重型栏板货车,锦园,346
2021,7,6,其它,锦园,2
2021,7,6,大型汽车,锦园,67
2021,7,6,小型普通客车,锦园,6586
2021,7,6,小型汽车,锦园,605
2021,7,6,普通二轮摩托车,锦园,1
2021,7,6,重型栏板货车,锦园,373
2021,7,7,大型汽车,锦园,56
2021,7,7,小型普通客车,锦园,5580
2021,7,7,小型汽车,锦园,432
2021,7,7,普通二轮摩托车,锦园,3
2021,7,7,重型栏板货车,锦园,290
2021,7,8,其它,锦园,1
2021,7,8,大型汽车,锦园,59
2021,7,8,小型普通客车,锦园,6215
2021,7,8,小型汽车,锦园,563
2021,7,8,普通二轮摩托车,锦园,1
2021,7,8,重型栏板货车,锦园,328
2021,7,9,大型汽车,锦园,46
2021,7,9,小型普通客车,锦园,6461
2021,7,9,小型汽车,锦园,487
2021,7,9,普通二轮摩托车,锦园,2
2021,7,9,重型栏板货车,锦园,337
2021,7,10,大型汽车,锦园,37
2021,7,10,小型普通客车,锦园,6095
2021,7,10,小型汽车,锦园,544
2021,7,10,重型栏板货车,锦园,364
2021,7,11,大型汽车,锦园,74
2021,7,11,小型普通客车,锦园,5972
2021,7,11,小型汽车,锦园,456
2021,7,11,重型栏板货车,锦园,375
2021,7,12,其它,锦园,2
2021,7,12,大型汽车,锦园,44
2021,7,12,小型普通客车,锦园,6397
2021,7,12,小型汽车,锦园,475
2021,7,12,重型栏板货车,锦园,258
2021,7,13,其它,锦园,4
2021,7,13,大型汽车,锦园,60
2021,7,13,小型普通客车,锦园,6000
2021,7,13,小型汽车,锦园,414
2021,7,13,普通二轮摩托车,锦园,1
2021,7,13,重型栏板货车,锦园,290
2021,7,14,其它,锦园,1
2021,7,14,大型汽车,锦园,65
2021,7,14,小型普通客车,锦园,6439
2021,7,14,小型汽车,锦园,539
2021,7,14,普通二轮摩托车,锦园,1
2021,7,14,重型栏板货车,锦园,360
2021,7,15,其它,锦园,3
2021,7,15,大型汽车,锦园,77
2021,7,15,小型普通客车,锦园,6358
2021,7,15,小型汽车,锦园,538
2021,7,15,普通二轮摩托车,锦园,3
2021,7,15,重型栏板货车,锦园,383
2021,7,16,其它,锦园,5
2021,7,16,大型汽车,锦园,42
2021,7,16,小型普通客车,锦园,6060
2021,7,16,小型汽车,锦园,490
2021,7,16,重型栏板货车,锦园,367
2021,7,17,其它,锦园,2
2021,7,17,大型汽车,锦园,67
2021,7,17,小型普通客车,锦园,6085
2021,7,17,小型汽车,锦园,476
2021,7,17,重型栏板货车,锦园,373
2021,7,18,其它,锦园,1
2021,7,18,大型汽车,锦园,71
2021,7,18,小型普通客车,锦园,5583
2021,7,18,小型汽车,锦园,430
2021,7,18,重型栏板货车,锦园,307
2021,7,19,大型汽车,锦园,62
2021,7,19,小型普通客车,锦园,6397
2021,7,19,小型汽车,锦园,565
2021,7,19,重型栏板货车,锦园,353
2021,7,20,其它,锦园,2
2021,7,20,大型汽车,锦园,76
2021,7,20,小型普通客车,锦园,6458
2021,7,20,小型汽车,锦园,513
2021,7,20,重型栏板货车,锦园,353
2021,7,21,其它,锦园,3
2021,7,21,大型汽车,锦园,42
2021,7,21,小型普通客车,锦园,4663
