年,月,日,时,气温,风向,风速,降水量,天气现象,日期,AQI,质量等级,PM2.5,PM10,CO,NO2,SO2,O3
2021,2,1,7,3.3,326,0.9,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,8,3.7,100,1.1,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,9,4.9,101,1,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,10,7.3,82,2.5,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,11,8.8,66,3.3,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,12,10,138,1.8,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,13,10.6,63,3,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,14,10.3,144,2.3,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,15,10.7,113,1.7,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,16,9.3,263,1.2,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,17,8.1,50,1.3,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,18,6.7,292,0.9,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,19,5.2,216,0.6,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,20,4,66,1.4,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,21,3.1,112,2.3,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,22,2.3,113,1.8,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,1,23,1.9,120,1.3,0,晴,2021/2/1,106,轻度污染,2,31,5,7,1.7,30
2021,2,2,0,1.3,215,0.6,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,1,0.9,105,1.3,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,2,0.5,66,1.1,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,3,0.3,302,0.9,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,4,0.6,332,0.8,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,5,0.9,1,0.8,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,6,0.8,341,0.7,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,7,1.7,309,0.7,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,8,1.7,320,0.7,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,9,0.9,318,1,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,10,2.2,232,1.4,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,11,4.7,168,1.5,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,12,6,195,2.3,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,13,7.2,224,2,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,14,8.7,188,1.1,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,15,9.2,213,1.2,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,16,7.6,219,2.3,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,17,7.1,212,2,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,18,6,192,0.7,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,19,5.5,101,0.8,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,20,4.7,90,0.9,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,21,4.3,98,1.3,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,22,4,118,1,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,2,23,3.8,146,1.2,0,晴,2021/2/2,82,良,90,59,18,22,1.8,81
2021,2,3,0,3.5,93,1.9,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,1,3.1,146,0.8,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,2,3.1,188,1.2,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,3,3.1,133,1.2,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,4,2.9,133,2,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,5,2.8,170,1.1,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,6,2.6,141,1.9,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,7,2.3,118,2.5,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,8,2.4,88,1.1,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,9,3.3,85,1.5,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,10,5,181,2.4,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,11,7.2,198,1.8,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,12,8.5,217,0.8,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,13,10.4,286,1.7,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,14,11.2,287,2,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,15,12.1,326,2,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,16,11.2,338,2.5,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,17,10.6,334,0.8,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,18,8.6,46,0.8,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,19,7.8,342,0.9,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,20,7,318,0.7,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,21,4.7,0,0,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,22,4.3,333,0.6,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,3,23,4,316,0.6,0,晴,2021/2/3,94,良,82,13,14,63,1.4,85
2021,2,4,0,4.1,341,0.7,0,晴,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
2021,2,4,1,3.2,97,0.9,0,晴,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
2021,2,4,2,2.9,13,0.6,0,晴,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
2021,2,4,3,3.1,44,0.4,0,晴,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
2021,2,4,4,1.5,0,0,0,晴,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
2021,2,4,5,1.2,89,0.7,0,晴,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
2021,2,4,6,1.5,112,0.6,0,轻雾,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
2021,2,4,7,2.6,190,0.7,0,轻雾,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
2021,2,4,8,3.5,196,0.7,0,轻雾,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
2021,2,4,9,4.3,134,1.4,0,晴,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
2021,2,4,10,6,193,2.5,0,晴,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
2021,2,4,11,7.6,230,2.4,0,晴,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
2021,2,4,12,8.4,168,4.2,0,晴,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
2021,2,4,13,10.7,159,3.8,0,晴,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
2021,2,4,14,10.7,243,2.5,0,晴,2021/2/4,108,轻度污染,47,26,21,41,1.5,104
